,Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
4549,02.04.2003,"376,30","368,69","377,11","368,69",-,"2,06%"
4550,01.04.2003,"368,69","364,54","368,69","363,73",-,"1,14%"
4551,31.03.2003,"364,54","368,67","368,67","361,91",-,"-1,13%"
4552,28.03.2003,"368,70","369,50","370,70","368,26",-,"-0,22%"
4553,27.03.2003,"369,50","368,18","369,73","365,09",-,"0,36%"
4554,26.03.2003,"368,18","371,79","371,79","367,65",-,"-0,97%"
4555,25.03.2003,"371,79","367,25","372,22","367,01",-,"1,24%"
4556,24.03.2003,"367,25","376,24","376,24","366,51",-,"-2,39%"
4557,21.03.2003,"376,23","370,49","376,37","370,49",-,"1,55%"
4558,20.03.2003,"370,49","368,51","371,27","362,64",-,"0,54%"
4559,19.03.2003,"368,51","368,00","368,56","365,10",-,"0,14%"
4560,18.03.2003,"368,00","365,40","368,02","363,30",-,"0,71%"
4561,17.03.2003,"365,40","354,39","365,40","352,38",-,"3,11%"
4562,14.03.2003,"354,39","355,44","357,50","353,73",-,"-0,30%"
4563,13.03.2003,"355,44","345,94","355,46","345,94",-,"2,75%"
4564,12.03.2003,"345,94","347,03","347,03","343,06",-,"-0,31%"
4565,11.03.2003,"347,03","348,01","350,79","346,44",-,"-0,28%"
4566,10.03.2003,"348,01","354,18","354,18","347,93",-,"-1,74%"
4567,07.03.2003,"354,18","353,84","355,61","350,98",-,"0,10%"
4568,06.03.2003,"353,84","356,54","356,54","353,29",-,"-0,76%"
4569,05.03.2003,"356,54","356,51","357,06","354,64",-,"0,01%"
4570,04.03.2003,"356,51","359,31","359,31","356,04",-,"-0,78%"
4571,03.03.2003,"359,31","360,52","364,63","358,28",-,"-0,34%"
4572,28.02.2003,"360,52","361,43","363,73","360,39",-,"-0,25%"
4573,27.02.2003,"361,43","357,97","362,35","357,97",-,"0,97%"
4574,26.02.2003,"357,97","361,20","361,20","357,07",-,"-0,89%"
4575,25.02.2003,"361,20","358,22","361,20","354,09",-,"0,83%"
4576,24.02.2003,"358,22","364,36","364,36","357,90",-,"-1,69%"
4577,21.02.2003,"364,36","359,74","364,93","358,20",-,"1,28%"
4578,20.02.2003,"359,74","360,28","360,94","359,07",-,"-0,15%"
4579,19.02.2003,"360,28","364,53","364,53","358,92",-,"-1,17%"
4580,18.02.2003,"364,53","358,50","364,59","358,50",-,"1,68%"
4581,14.02.2003,"358,50","354,77","358,70","354,73",-,"1,05%"
4582,13.02.2003,"354,77","355,38","355,40","351,78",-,"-0,17%"
4583,12.02.2003,"355,38","359,96","360,50","355,38",-,"-1,27%"
4584,11.02.2003,"359,96","362,10","363,58","357,95",-,"-0,59%"
4585,10.02.2003,"362,10","358,78","362,10","356,91",-,"0,93%"
4586,07.02.2003,"358,78","364,74","366,68","358,78",-,"-1,63%"
4587,06.02.2003,"364,74","366,99","368,15","363,86",-,"-0,61%"
4588,05.02.2003,"366,99","368,72","371,53","365,95",-,"-0,47%"
4589,04.02.2003,"368,72","370,25","370,25","364,99",-,"-0,41%"
4590,03.02.2003,"370,25","372,17","373,73","369,86",-,"-0,52%"
4591,31.01.2003,"372,17","367,62","372,17","366,60",-,"1,24%"
4592,30.01.2003,"367,62","374,84","375,80","367,59",-,"-1,93%"
4593,29.01.2003,"374,84","373,17","375,27","367,16",-,"0,45%"
4594,28.01.2003,"373,17","368,58","373,44","366,59",-,"1,25%"
4595,27.01.2003,"368,58","375,06","375,06","368,25",-,"-1,73%"
4596,24.01.2003,"375,06","383,68","383,68","375,06",-,"-2,25%"
4597,23.01.2003,"383,71","380,53","384,39","380,22",-,"0,84%"
4598,22.01.2003,"380,53","383,17","383,44","380,20",-,"-0,69%"
4599,21.01.2003,"383,17","388,10","389,04","383,08",-,"-1,27%"
4600,17.01.2003,"388,10","394,88","394,88","387,28",-,"-1,72%"
4601,16.01.2003,"394,88","395,53","398,87","394,24",-,"-0,16%"
4602,15.01.2003,"395,53","398,45","398,45","393,89",-,"-0,73%"
4603,14.01.2003,"398,45","396,18","398,45","395,11",-,"0,57%"
4604,13.01.2003,"396,18","396,44","399,55","393,48",-,"-0,07%"
4605,10.01.2003,"396,44","395,94","397,99","393,06",-,"0,13%"
4606,09.01.2003,"395,94","389,07","396,87","389,07",-,"1,77%"
4607,08.01.2003,"389,07","393,95","393,95","389,07",-,"-1,24%"
4608,07.01.2003,"393,95","396,99","397,36","391,19",-,"-0,77%"
