,Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
15499,08.06.1999,"2.474,56","2.526,11","2.534,48","2.472,05",-,"-1,97%"
15500,07.06.1999,"2.524,21","2.490,83","2.528,05","2.478,34",-,"1,85%"
15501,04.06.1999,"2.478,34","2.419,46","2.478,34","2.419,46",-,"3,12%"
15502,03.06.1999,"2.403,32","2.440,75","2.444,04","2.402,29",-,"-1,20%"
15503,02.06.1999,"2.432,41","2.411,32","2.436,57","2.364,59",-,"0,84%"
15504,01.06.1999,"2.412,03","2.467,51","2.470,53","2.411,97",-,"-2,37%"
15505,28.05.1999,"2.470,52","2.427,83","2.470,64","2.412,11",-,"2,12%"
15506,27.05.1999,"2.419,15","2.421,10","2.440,08","2.400,94",-,"-0,33%"
15507,26.05.1999,"2.427,18","2.407,86","2.427,18","2.339,12",-,"1,94%"
15508,25.05.1999,"2.380,90","2.454,63","2.466,17","2.379,61",-,"-2,97%"
15509,24.05.1999,"2.453,66","2.529,30","2.529,30","2.444,89",-,"-2,64%"
15510,21.05.1999,"2.520,14","2.551,42","2.553,76","2.509,24",-,"-0,87%"
15511,20.05.1999,"2.542,23","2.585,46","2.587,33","2.542,23",-,"-1,36%"
15512,19.05.1999,"2.577,40","2.568,44","2.577,93","2.540,38",-,"0,74%"
15513,18.05.1999,"2.558,36","2.569,59","2.576,43","2.543,32",-,"-0,14%"
15514,17.05.1999,"2.561,84","2.517,26","2.561,85","2.494,51",-,"1,34%"
15515,14.05.1999,"2.527,86","2.549,33","2.558,59","2.519,53",-,"-2,10%"
15516,13.05.1999,"2.582,00","2.621,74","2.632,74","2.581,75",-,"-0,94%"
15517,12.05.1999,"2.606,54","2.584,57","2.610,33","2.548,24",-,"1,55%"
15518,11.05.1999,"2.566,68","2.553,02","2.574,37","2.542,42",-,"1,59%"
15519,10.05.1999,"2.526,39","2.516,84","2.536,11","2.500,74",-,"0,91%"
15520,07.05.1999,"2.503,62","2.499,53","2.507,72","2.462,27",-,"1,27%"
15521,06.05.1999,"2.472,28","2.532,41","2.546,36","2.464,57",-,"-2,45%"
15522,05.05.1999,"2.534,45","2.498,15","2.534,45","2.430,65",-,"1,99%"
15523,04.05.1999,"2.485,12","2.535,81","2.557,21","2.482,49",-,"-1,99%"
15524,03.05.1999,"2.535,58","2.546,33","2.549,10","2.512,37",-,"-0,29%"
15525,30.04.1999,"2.542,85","2.565,87","2.578,06","2.488,40",-,"0,57%"
15526,29.04.1999,"2.528,44","2.544,93","2.553,10","2.500,75",-,"-0,86%"
15527,28.04.1999,"2.550,37","2.601,13","2.610,91","2.544,90",-,"-2,00%"
15528,27.04.1999,"2.602,41","2.671,57","2.677,76","2.602,13",-,"-1,87%"
15529,26.04.1999,"2.652,05","2.617,09","2.661,51","2.590,69",-,"2,37%"
15530,23.04.1999,"2.590,69","2.563,87","2.603,10","2.538,00",-,"1,14%"
15531,22.04.1999,"2.561,61","2.551,13","2.561,79","2.525,26",-,"2,91%"
15532,21.04.1999,"2.489,08","2.428,89","2.489,84","2.404,71",-,"3,30%"
15533,20.04.1999,"2.409,64","2.355,26","2.409,78","2.329,87",-,"2,73%"
15534,19.04.1999,"2.345,61","2.501,71","2.501,71","2.341,35",-,"-5,57%"
15535,16.04.1999,"2.484,04","2.528,51","2.528,51","2.476,93",-,"-1,50%"
15536,15.04.1999,"2.521,77","2.535,19","2.536,34","2.443,02",-,"0,58%"
15537,14.04.1999,"2.507,28","2.621,52","2.628,19","2.507,28",-,"-2,95%"
15538,13.04.1999,"2.583,50","2.626,85","2.632,51","2.575,05",-,"-0,59%"
15539,12.04.1999,"2.598,81","2.530,99","2.606,24","2.526,84",-,"0,22%"
15540,09.04.1999,"2.593,05","2.574,98","2.599,20","2.561,51",-,"0,76%"
15541,08.04.1999,"2.573,39","2.553,45","2.573,97","2.515,20",-,"1,14%"
15542,07.04.1999,"2.544,43","2.594,78","2.596,25","2.511,39",-,"-0,73%"
15543,06.04.1999,"2.563,17","2.555,48","2.582,37","2.544,04",-,"0,12%"
15544,05.04.1999,"2.560,06","2.523,98","2.560,10","2.515,70",-,"2,67%"
15545,01.04.1999,"2.493,37","2.493,07","2.502,46","2.460,24",-,"1,30%"
15546,31.03.1999,"2.461,40","2.508,34","2.520,63","2.458,77",-,"-0,76%"
15547,30.03.1999,"2.480,29","2.492,17","2.506,79","2.477,62",-,"-0,50%"
15548,29.03.1999,"2.492,84","2.442,59","2.492,84","2.419,17",-,"3,05%"
15549,26.03.1999,"2.419,17","2.425,05","2.445,72","2.410,46",-,"-0,64%"
15550,25.03.1999,"2.434,80","2.399,72","2.434,89","2.365,58",-,"2,94%"
15551,24.03.1999,"2.365,28","2.326,63","2.365,35","2.305,64",-,"1,83%"
15552,23.03.1999,"2.322,84","2.388,04","2.395,94","2.319,96",-,"-3,05%"
15553,22.03.1999,"2.395,94","2.428,39","2.430,85","2.395,29",-,"-1,05%"
15554,19.03.1999,"2.421,27","2.480,39","2.480,63","2.420,21",-,"-1,69%"
15555,18.03.1999,"2.462,96","2.425,36","2.463,01","2.423,54",-,"1,40%"
15556,17.03.1999,"2.428,97","2.440,22","2.441,72","2.419,85",-,"-0,42%"
15557,16.03.1999,"2.439,27","2.437,98","2.450,01","2.423,81",-,"0,32%"
15558,15.03.1999,"2.431,44","2.392,54","2.431,45","2.375,83",-,"2,10%"
15559,12.03.1999,"2.381,53","2.411,48","2.411,50","2.362,87",-,"-1,27%"
15560,11.03.1999,"2.412,25","2.419,12","2.437,39","2.391,55",-,"0,26%"
15561,10.03.1999,"2.406,00","2.407,10","2.408,95","2.378,81",-,"0,55%"
15562,09.03.1999,"2.392,94","2.396,52","2.433,37","2.385,52",-,"-0,20%"
15563,08.03.1999,"2.397,62","2.357,32","2.398,19","2.353,74",-,"2,59%"
15564,05.03.1999,"2.337,11","2.329,58","2.339,21","2.292,89",-,"1,93%"
15565,04.03.1999,"2.292,89","2.286,29","2.311,18","2.250,63",-,"1,22%"
15566,03.03.1999,"2.265,20","2.274,04","2.280,97","2.235,19",-,"0,27%"
15567,02.03.1999,"2.259,03","2.303,62","2.317,57","2.257,07",-,"-1,58%"
15568,01.03.1999,"2.295,18","2.286,83","2.300,82","2.264,32",-,"0,31%"
15569,26.02.1999,"2.288,03","2.320,49","2.326,82","2.277,18",-,"-1,67%"
15570,25.02.1999,"2.326,82","2.329,39","2.339,38","2.286,91",-,"-0,54%"
15571,24.02.1999,"2.339,38","2.389,75","2.405,29","2.338,90",-,"-1,56%"
15572,23.02.1999,"2.376,35","2.360,68","2.386,48","2.342,01",-,"1,47%"
15573,22.02.1999,"2.342,01","2.293,33","2.342,41","2.275,60",-,"2,56%"
15574,19.02.1999,"2.283,60","2.276,61","2.291,41","2.260,55",-,"1,02%"
15575,18.02.1999,"2.260,55","2.269,03","2.273,08","2.224,21",-,"0,52%"
15576,17.02.1999,"2.248,91","2.277,58","2.304,72","2.242,27",-,"-2,81%"
15577,16.02.1999,"2.313,87","2.361,22","2.368,41","2.300,52",-,"-0,35%"
15578,12.02.1999,"2.321,89","2.375,99","2.379,00","2.319,74",-,"-3,48%"
15579,11.02.1999,"2.405,55","2.339,02","2.405,76","2.326,19",-,"4,16%"
15580,10.02.1999,"2.309,50","2.304,25","2.338,15","2.289,90",-,"-0,06%"
15581,09.02.1999,"2.310,79","2.403,95","2.403,95","2.310,64",-,"-3,91%"
15582,08.02.1999,"2.404,92","2.405,31","2.414,98","2.358,05",-,"1,32%"
15583,05.02.1999,"2.373,62","2.419,93","2.421,43","2.346,82",-,"-1,51%"
15584,04.02.1999,"2.410,07","2.496,49","2.496,52","2.409,99",-,"-3,34%"
15585,03.02.1999,"2.493,41","2.453,23","2.493,58","2.448,55",-,"1,22%"
15586,02.02.1999,"2.463,42","2.512,12","2.512,12","2.442,93",-,"-1,86%"
15587,01.02.1999,"2.510,09","2.522,38","2.533,44","2.500,35",-,"0,17%"
15588,29.01.1999,"2.505,89","2.486,28","2.506,68","2.454,71",-,"1,15%"
15589,28.01.1999,"2.477,34","2.442,52","2.477,47","2.407,14",-,"2,92%"
15590,27.01.1999,"2.407,14","2.455,25","2.464,12","2.406,78",-,"-1,08%"
15591,26.01.1999,"2.433,41","2.388,97","2.434,37","2.384,63",-,"2,71%"
15592,25.01.1999,"2.369,31","2.363,48","2.369,69","2.328,74",-,"1,30%"
15593,22.01.1999,"2.338,88","2.309,34","2.365,11","2.303,82",-,"-0,25%"
15594,21.01.1999,"2.344,72","2.403,52","2.403,52","2.335,75",-,"-2,93%"
15595,20.01.1999,"2.415,49","2.451,43","2.474,38","2.414,81",-,"0,30%"
15596,19.01.1999,"2.408,17","2.390,93","2.408,43","2.348,20",-,"2,55%"
15597,15.01.1999,"2.348,20","2.292,30","2.348,72","2.292,30",-,"3,14%"
15598,14.01.1999,"2.276,82","2.337,31","2.338,29","2.276,36",-,"-1,73%"
15599,13.01.1999,"2.316,81","2.222,28","2.353,33","2.205,69",-,"-0,17%"
15600,12.01.1999,"2.320,75","2.395,90","2.396,30","2.320,21",-,"-2,68%"
15601,11.01.1999,"2.384,59","2.373,97","2.384,72","2.348,24",-,"1,71%"
15602,08.01.1999,"2.344,41","2.363,80","2.369,55","2.314,95",-,"0,79%"
15603,07.01.1999,"2.326,09","2.293,27","2.333,70","2.284,24",-,"0,23%"
15604,06.01.1999,"2.320,86","2.286,13","2.320,95","2.286,13",-,"3,09%"
15605,05.01.1999,"2.251,27","2.207,75","2.251,77","2.206,49",-,"1,96%"
15606,04.01.1999,"2.208,05","2.207,54","2.233,57","2.192,68",-,"0,70%"
15607,31.12.1998,"2.192,69","2.169,38","2.200,63","2.165,74",-,"1,19%"
15608,30.12.1998,"2.166,95","2.181,34","2.196,64","2.160,93",-,"-0,68%"
15609,29.12.1998,"2.181,77","2.184,43","2.186,15","2.161,83",-,"0,07%"
15610,28.12.1998,"2.180,30","2.178,24","2.190,11","2.163,04",-,"0,80%"
15611,24.12.1998,"2.163,03","2.171,30","2.171,30","2.162,67",-,"-0,44%"
15612,23.12.1998,"2.172,54","2.149,28","2.172,57","2.134,26",-,"2,43%"
15613,22.12.1998,"2.120,98","2.144,22","2.144,61","2.105,54",-,"-0,80%"
15614,21.12.1998,"2.138,03","2.107,24","2.143,81","2.104,19",-,"2,49%"
15615,18.12.1998,"2.086,14","2.057,77","2.086,14","2.055,83",-,"2,07%"
15616,17.12.1998,"2.043,88","2.014,78","2.043,89","2.014,78",-,"1,72%"
15617,16.12.1998,"2.009,36","2.023,32","2.027,19","1.996,84",-,"-0,16%"
15618,15.12.1998,"2.012,60","1.984,91","2.012,65","1.981,26",-,"2,32%"
15619,14.12.1998,"1.966,92","2.013,43","2.029,36","1.962,06",-,"-3,07%"
15620,11.12.1998,"2.029,31","2.012,87","2.035,03","2.004,99",-,"0,66%"
15621,10.12.1998,"2.015,96","2.051,59","2.058,37","2.015,72",-,"-1,68%"
15622,09.12.1998,"2.050,42","2.045,16","2.052,71","2.031,88",-,"0,77%"
15623,08.12.1998,"2.034,75","2.042,60","2.060,98","2.018,15",-,"-0,29%"
15624,07.12.1998,"2.040,64","2.009,98","2.040,88","2.007,35",-,"1,87%"
15625,04.12.1998,"2.003,16","1.984,39","2.003,16","1.975,06",-,"2,50%"
15626,03.12.1998,"1.954,33","1.995,29","2.012,79","1.954,31",-,"-2,05%"
15627,02.12.1998,"1.995,21","1.995,96","2.005,79","1.973,20",-,"-0,43%"
15628,01.12.1998,"2.003,75","1.928,51","2.003,88","1.924,15",-,"2,78%"
15629,30.11.1998,"1.949,54","2.023,66","2.025,04","1.949,54",-,"-3,32%"
15630,27.11.1998,"2.016,44","1.994,91","2.016,52","1.985,21",-,"1,57%"
15631,25.11.1998,"1.985,21","1.973,64","1.985,21","1.957,98",-,"0,98%"
15632,24.11.1998,"1.965,88","1.972,91","1.988,45","1.965,38",-,"-0,58%"
15633,23.11.1998,"1.977,42","1.937,82","1.977,81","1.928,20",-,"2,55%"
15634,20.11.1998,"1.928,21","1.935,65","1.936,10","1.915,75",-,"0,44%"
15635,19.11.1998,"1.919,68","1.904,00","1.930,34","1.897,42",-,"1,17%"
15636,18.11.1998,"1.897,44","1.878,26","1.898,24","1.876,41",-,"1,01%"
15637,17.11.1998,"1.878,52","1.857,60","1.887,53","1.845,81",-,"0,90%"
15638,16.11.1998,"1.861,68","1.868,44","1.877,85","1.844,07",-,"0,74%"
15639,13.11.1998,"1.847,99","1.843,67","1.859,97","1.842,52",-,"-0,17%"
15640,12.11.1998,"1.851,06","1.853,24","1.862,11","1.843,54",-,"-0,59%"
15641,11.11.1998,"1.862,11","1.888,22","1.892,54","1.859,36",-,"-0,19%"
15642,10.11.1998,"1.865,62","1.859,23","1.875,57","1.847,01",-,"0,25%"
15643,09.11.1998,"1.861,05","1.857,65","1.867,50","1.843,98",-,"0,24%"
15644,06.11.1998,"1.856,56","1.834,80","1.857,95","1.833,75",-,"1,06%"
15645,05.11.1998,"1.837,10","1.812,69","1.838,50","1.808,08",-,"0,74%"
15646,04.11.1998,"1.823,57","1.807,88","1.826,78","1.788,21",-,"1,96%"
15647,03.11.1998,"1.788,43","1.798,28","1.800,92","1.779,38",-,"-0,69%"
15648,02.11.1998,"1.800,91","1.783,71","1.801,27","1.771,40",-,"1,67%"
15649,30.10.1998,"1.771,39","1.768,70","1.781,63","1.757,20",-,"0,81%"
15650,29.10.1998,"1.757,19","1.734,96","1.758,14","1.729,29",-,"1,14%"
15651,28.10.1998,"1.737,35","1.710,28","1.738,37","1.708,40",-,"1,15%"
15652,27.10.1998,"1.717,63","1.740,84","1.753,61","1.717,22",-,"-0,43%"
15653,26.10.1998,"1.724,98","1.706,18","1.725,34","1.693,86",-,"1,84%"
15654,23.10.1998,"1.693,86","1.699,19","1.710,65","1.690,31",-,"-0,52%"
15655,22.10.1998,"1.702,64","1.672,03","1.702,73","1.663,22",-,"1,67%"
15656,21.10.1998,"1.674,75","1.657,75","1.675,40","1.635,59",-,"2,17%"
15657,20.10.1998,"1.639,19","1.661,83","1.688,16","1.638,53",-,"-0,58%"
15658,19.10.1998,"1.648,73","1.618,14","1.649,54","1.613,85",-,"1,71%"
15659,16.10.1998,"1.620,95","1.625,24","1.634,74","1.611,02",-,"0,62%"
15660,15.10.1998,"1.611,01","1.541,80","1.611,43","1.538,59",-,"4,55%"
15661,14.10.1998,"1.540,97","1.502,18","1.553,00","1.496,59",-,"2,09%"
15662,13.10.1998,"1.509,45","1.541,13","1.547,05","1.504,70",-,"-2,37%"
15663,12.10.1998,"1.546,08","1.528,49","1.560,25","1.492,49",-,"3,59%"
15664,09.10.1998,"1.492,49","1.447,34","1.493,54","1.419,11",-,"5,17%"
15665,08.10.1998,"1.419,12","1.420,94","1.462,60","1.357,09",-,"-2,97%"
15666,07.10.1998,"1.462,61","1.504,58","1.523,03","1.449,06",-,"-3,20%"
15667,06.10.1998,"1.510,89","1.570,50","1.577,87","1.500,60",-,"-1,68%"
15668,05.10.1998,"1.536,69","1.591,17","1.614,98","1.511,15",-,"-4,85%"
15669,02.10.1998,"1.614,98","1.609,45","1.623,42","1.569,06",-,"0,16%"
15670,01.10.1998,"1.612,33","1.663,30","1.693,84","1.606,61",-,"-4,81%"
15671,30.09.1998,"1.693,84","1.716,71","1.734,05","1.686,10",-,"-2,32%"
15672,29.09.1998,"1.734,05","1.745,40","1.750,10","1.719,95",-,"-0,30%"
15673,28.09.1998,"1.739,22","1.757,90","1.769,71","1.725,65",-,"-0,25%"
15674,25.09.1998,"1.743,59","1.705,49","1.744,06","1.697,64",-,"1,35%"
15675,24.09.1998,"1.720,34","1.753,19","1.768,36","1.713,77",-,"-2,27%"
15676,23.09.1998,"1.760,27","1.711,67","1.760,35","1.697,81",-,"3,68%"
15677,22.09.1998,"1.697,80","1.693,53","1.702,94","1.680,43",-,"1,03%"
15678,21.09.1998,"1.680,43","1.630,11","1.680,43","1.615,33",-,"1,00%"
15679,18.09.1998,"1.663,77","1.658,08","1.664,62","1.644,46",-,"1,06%"
15680,17.09.1998,"1.646,25","1.646,19","1.689,91","1.637,05",-,"-2,58%"
15681,16.09.1998,"1.689,91","1.684,03","1.693,80","1.672,32",-,"0,70%"
15682,15.09.1998,"1.678,11","1.658,65","1.678,24","1.651,91",-,"0,75%"
15683,14.09.1998,"1.665,69","1.660,31","1.677,90","1.641,64",-,"1,46%"
15684,11.09.1998,"1.641,66","1.599,80","1.642,08","1.585,28",-,"3,55%"
15685,10.09.1998,"1.585,33","1.592,96","1.624,54","1.568,23",-,"-2,41%"
15686,09.09.1998,"1.624,55","1.658,50","1.666,73","1.624,39",-,"-2,19%"
15687,08.09.1998,"1.660,86","1.623,95","1.660,92","1.566,52",-,"6,02%"
15688,04.09.1998,"1.566,52","1.586,33","1.593,92","1.543,63",-,"-0,34%"
15689,03.09.1998,"1.571,86","1.572,44","1.594,55","1.552,27",-,"-1,32%"
15690,02.09.1998,"1.592,85","1.590,02","1.627,09","1.575,09",-,"1,13%"
15691,01.09.1998,"1.575,09","1.509,01","1.577,51","1.475,49",-,"5,06%"
15692,31.08.1998,"1.499,25","1.646,75","1.655,19","1.498,73",-,"-8,56%"
15693,28.08.1998,"1.639,68","1.690,07","1.699,69","1.624,00",-,"-2,77%"
15694,27.08.1998,"1.686,41","1.742,13","1.768,14","1.673,61",-,"-4,62%"
15695,26.08.1998,"1.768,13","1.776,91","1.798,24","1.762,42",-,"-1,67%"
15696,25.08.1998,"1.798,17","1.807,12","1.818,03","1.786,75",-,"0,41%"
15697,24.08.1998,"1.790,82","1.803,77","1.815,24","1.785,33",-,"-0,38%"
15698,21.08.1998,"1.797,61","1.816,48","1.832,45","1.766,37",-,"-1,90%"
15699,20.08.1998,"1.832,45","1.835,12","1.843,20","1.828,93",-,"-0,56%"
15700,19.08.1998,"1.842,69","1.872,38","1.874,31","1.840,44",-,"-0,67%"
15701,18.08.1998,"1.855,12","1.826,88","1.858,22","1.818,04",-,"2,04%"
15702,17.08.1998,"1.818,04","1.784,91","1.818,33","1.778,31",-,"1,56%"
15703,14.08.1998,"1.790,19","1.815,74","1.818,00","1.782,37",-,"-0,69%"
15704,13.08.1998,"1.802,54","1.820,53","1.831,49","1.801,72",-,"-1,26%"
15705,12.08.1998,"1.825,53","1.809,67","1.826,61","1.792,69",-,"1,83%"
15706,11.08.1998,"1.792,70","1.801,67","1.839,21","1.775,24",-,"-2,53%"
15707,10.08.1998,"1.839,21","1.847,21","1.850,10","1.834,88",-,"-0,41%"
15708,07.08.1998,"1.846,77","1.842,48","1.864,90","1.829,53",-,"0,94%"
15709,06.08.1998,"1.829,51","1.777,88","1.829,51","1.776,82",-,"2,31%"
15710,05.08.1998,"1.788,20","1.790,15","1.804,60","1.750,81",-,"0,14%"
15711,04.08.1998,"1.785,64","1.863,77","1.869,82","1.784,40",-,"-3,54%"
15712,03.08.1998,"1.851,10","1.869,72","1.872,59","1.849,87",-,"-1,14%"
15713,31.07.1998,"1.872,39","1.920,09","1.920,66","1.871,72",-,"-2,46%"
15714,30.07.1998,"1.919,58","1.897,03","1.919,64","1.881,37",-,"2,02%"
15715,29.07.1998,"1.881,49","1.908,27","1.915,67","1.878,16",-,"-0,83%"
15716,28.07.1998,"1.897,23","1.931,83","1.938,09","1.893,34",-,"-1,86%"
15717,27.07.1998,"1.933,26","1.916,31","1.933,30","1.887,12",-,"0,12%"
15718,24.07.1998,"1.930,99","1.947,86","1.954,69","1.909,56",-,"-0,22%"
15719,23.07.1998,"1.935,22","1.970,83","1.981,05","1.935,22",-,"-1,75%"
15720,22.07.1998,"1.969,75","1.969,10","1.980,42","1.950,03",-,"-0,47%"
15721,21.07.1998,"1.979,14","2.018,46","2.028,18","1.977,62",-,"-1,74%"
15722,20.07.1998,"2.014,25","2.013,48","2.022,49","2.006,33",-,"0,27%"
15723,17.07.1998,"2.008,76","2.005,58","2.010,61","1.994,40",-,"0,41%"
15724,16.07.1998,"2.000,56","2.000,90","2.004,92","1.982,48",-,"0,30%"
15725,15.07.1998,"1.994,54","1.974,56","1.994,99","1.968,41",-,"1,33%"
15726,14.07.1998,"1.968,41","1.972,69","1.979,64","1.963,62",-,"0,15%"
15727,13.07.1998,"1.965,53","1.948,32","1.965,72","1.943,04",-,"1,16%"
15728,10.07.1998,"1.943,04","1.938,96","1.943,89","1.925,12",-,"0,17%"
15729,09.07.1998,"1.939,82","1.935,55","1.951,07","1.931,99",-,"0,23%"
15730,08.07.1998,"1.935,39","1.909,41","1.936,78","1.906,61",-,"1,43%"
15731,07.07.1998,"1.908,11","1.912,26","1.912,66","1.897,00",-,"-0,07%"
15732,06.07.1998,"1.909,47","1.898,63","1.909,94","1.893,09",-,"0,82%"
15733,02.07.1998,"1.894,00","1.908,75","1.914,46","1.881,10",-,"-1,07%"
15734,01.07.1998,"1.914,46","1.904,24","1.914,46","1.887,34",-,"1,04%"
15735,30.06.1998,"1.894,74","1.882,73","1.898,76","1.875,39",-,"0,19%"
15736,29.06.1998,"1.891,08","1.880,59","1.891,84","1.869,53",-,"1,15%"
15737,26.06.1998,"1.869,53","1.865,35","1.872,36","1.862,45",-,"0,34%"
15738,25.06.1998,"1.863,25","1.886,33","1.894,71","1.858,15",-,"-0,77%"
15739,24.06.1998,"1.877,76","1.858,36","1.878,56","1.844,26",-,"1,80%"
15740,23.06.1998,"1.844,57","1.813,24","1.844,58","1.806,35",-,"2,15%"
15741,22.06.1998,"1.805,82","1.782,56","1.807,56","1.777,23",-,"1,38%"
15742,19.06.1998,"1.781,29","1.783,63","1.785,25","1.772,70",-,"0,48%"
15743,18.06.1998,"1.772,70","1.776,35","1.778,45","1.767,95",-,"-0,21%"
15744,17.06.1998,"1.776,40","1.762,19","1.787,06","1.753,07",-,"1,33%"
15745,16.06.1998,"1.753,12","1.728,74","1.753,31","1.715,75",-,"2,18%"
15746,15.06.1998,"1.715,75","1.726,57","1.745,05","1.715,04",-,"-1,68%"
15747,12.06.1998,"1.745,05","1.748,46","1.749,86","1.715,71",-,"-0,27%"
15748,11.06.1998,"1.749,75","1.776,61","1.779,88","1.747,51",-,"-1,33%"
15749,10.06.1998,"1.773,25","1.791,25","1.800,76","1.773,18",-,"-1,53%"
15750,09.06.1998,"1.800,76","1.787,66","1.803,91","1.786,55",-,"0,73%"
15751,08.06.1998,"1.787,77","1.783,47","1.791,54","1.778,54",-,"0,27%"
15752,05.06.1998,"1.782,92","1.772,90","1.782,97","1.766,23",-,"0,73%"
15753,04.06.1998,"1.769,95","1.753,33","1.769,96","1.742,31",-,"1,59%"
15754,03.06.1998,"1.742,31","1.771,19","1.774,78","1.742,31",-,"-1,11%"
15755,02.06.1998,"1.761,79","1.757,92","1.764,84","1.746,82",-,"0,86%"
15756,01.06.1998,"1.746,82","1.770,37","1.779,34","1.741,10",-,"-1,80%"
15757,29.05.1998,"1.778,87","1.800,33","1.803,46","1.778,09",-,"-0,88%"
15758,28.05.1998,"1.794,62","1.782,75","1.796,73","1.775,43",-,"0,76%"
15759,27.05.1998,"1.781,10","1.759,63","1.781,32","1.741,72",-,"0,17%"
15760,26.05.1998,"1.778,09","1.813,53","1.818,08","1.777,68",-,"-1,49%"
15761,22.05.1998,"1.805,00","1.810,82","1.834,24","1.801,62",-,"-0,88%"
15762,21.05.1998,"1.820,99","1.834,49","1.840,76","1.817,55",-,"-0,59%"
15763,20.05.1998,"1.831,75","1.850,16","1.852,27","1.827,49",-,"-0,76%"
15764,19.05.1998,"1.845,87","1.840,62","1.849,55","1.831,12",-,"0,78%"
15765,18.05.1998,"1.831,62","1.838,53","1.850,63","1.822,56",-,"-0,82%"
15766,15.05.1998,"1.846,77","1.869,36","1.871,53","1.844,72",-,"-1,00%"
15767,14.05.1998,"1.865,36","1.857,77","1.878,50","1.854,21",-,"-0,04%"
15768,13.05.1998,"1.866,18","1.869,85","1.871,77","1.860,00",-,"0,32%"
15769,12.05.1998,"1.860,16","1.847,44","1.860,17","1.839,13",-,"0,65%"
15770,11.05.1998,"1.848,07","1.870,01","1.877,65","1.847,90",-,"-0,87%"
15771,08.05.1998,"1.864,37","1.832,17","1.864,88","1.831,52",-,"1,59%"
15772,07.05.1998,"1.835,14","1.858,41","1.859,57","1.834,76",-,"-1,16%"
15773,06.05.1998,"1.856,68","1.872,59","1.874,11","1.855,60",-,"-0,44%"
15774,05.05.1998,"1.864,91","1.876,26","1.878,86","1.862,92",-,"-0,74%"
15775,04.05.1998,"1.878,86","1.880,12","1.890,80","1.873,43",-,"0,29%"
15776,01.05.1998,"1.873,44","1.871,81","1.875,52","1.863,86",-,"0,27%"
15777,30.04.1998,"1.868,41","1.868,12","1.874,46","1.851,64",-,"0,91%"
15778,29.04.1998,"1.851,64","1.837,17","1.854,23","1.831,77",-,"1,08%"
15779,28.04.1998,"1.831,77","1.842,49","1.848,89","1.820,30",-,"0,63%"
15780,27.04.1998,"1.820,31","1.842,57","1.842,57","1.804,14",-,"-2,60%"
15781,24.04.1998,"1.868,96","1.878,57","1.891,73","1.860,26",-,"-0,66%"
15782,23.04.1998,"1.881,39","1.913,14","1.913,14","1.880,17",-,"-1,89%"
15783,22.04.1998,"1.917,61","1.907,46","1.931,83","1.902,97",-,"0,72%"
15784,21.04.1998,"1.903,87","1.894,99","1.904,21","1.882,70",-,"0,89%"
15785,20.04.1998,"1.887,14","1.869,01","1.888,00","1.866,21",-,"1,10%"
15786,17.04.1998,"1.866,60","1.854,50","1.866,83","1.849,36",-,"0,45%"
15787,16.04.1998,"1.858,24","1.857,27","1.863,34","1.849,10",-,"-0,27%"
15788,15.04.1998,"1.863,26","1.852,89","1.866,92","1.843,03",-,"1,10%"
15789,14.04.1998,"1.843,03","1.825,40","1.844,76","1.823,31",-,"0,99%"
15790,13.04.1998,"1.824,95","1.824,07","1.827,38","1.810,14",-,"0,26%"
15791,09.04.1998,"1.820,24","1.814,51","1.822,12","1.807,01",-,"0,73%"
15792,08.04.1998,"1.807,01","1.801,11","1.816,33","1.798,35",-,"0,46%"
15793,07.04.1998,"1.798,71","1.823,54","1.829,32","1.788,74",-,"-1,66%"
15794,06.04.1998,"1.829,14","1.859,24","1.861,12","1.828,72",-,"-1,42%"
15795,03.04.1998,"1.855,40","1.857,35","1.865,80","1.850,63",-,"0,13%"
15796,02.04.1998,"1.852,96","1.847,96","1.858,21","1.845,72",-,"0,29%"
15797,01.04.1998,"1.847,66","1.838,15","1.849,37","1.826,12",-,"0,65%"
15798,31.03.1998,"1.835,68","1.823,48","1.839,95","1.818,61",-,"0,93%"
15799,30.03.1998,"1.818,70","1.823,79","1.826,63","1.814,41",-,"-0,27%"
15800,27.03.1998,"1.823,62","1.837,11","1.839,76","1.818,48",-,"-0,27%"
15801,26.03.1998,"1.828,54","1.822,24","1.832,60","1.816,02",-,"0,22%"
15802,25.03.1998,"1.824,51","1.837,62","1.840,83","1.812,76",-,"0,67%"
15803,24.03.1998,"1.812,44","1.796,84","1.813,45","1.792,49",-,"1,11%"
15804,23.03.1998,"1.792,51","1.784,95","1.798,32","1.783,19",-,"0,19%"
15805,20.03.1998,"1.789,16","1.803,28","1.807,03","1.788,86",-,"-0,60%"
15806,19.03.1998,"1.799,98","1.789,55","1.800,07","1.787,84",-,"0,65%"
15807,18.03.1998,"1.788,28","1.772,74","1.788,74","1.768,78",-,"0,50%"
15808,17.03.1998,"1.779,30","1.787,94","1.788,81","1.769,93",-,"-0,50%"
15809,16.03.1998,"1.788,18","1.779,41","1.788,40","1.771,77",-,"0,93%"
15810,13.03.1998,"1.771,66","1.775,01","1.780,90","1.764,06",-,"0,43%"
15811,12.03.1998,"1.764,06","1.763,71","1.766,23","1.749,78",-,"0,41%"
15812,11.03.1998,"1.756,85","1.756,03","1.763,40","1.748,35",-,"0,48%"
